Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Region Name,Population,Population_male,Population_female,GDP_per_capita
Lung,Male,Incidence,2009,39.17178977,67.12169501,4.723755592,8232,Canada,52,296,0,14,52,2025,Northern America,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Lung,Male,Incidence,2010,37.92135168,65.96665848,4.601920939,8188,Canada,52,296,0,14,52,2025,Northern America,34196899.0,16943012.0,17253887.0,47560.6666009406
Lung,Male,Incidence,2011,36.27460482,64.84346723,4.405489745,8130,Canada,52,296,0,14,52,2025,Northern America,34555452.0,17123509.0,17431944.0,52223.8588398531
Lung,Male,Incidence,2012,36.01025332,65.90128872,4.382181561,8368,Canada,52,296,0,14,52,2025,Northern America,34922516.0,17311929.0,17610587.0,52670.3447335415
Lung,Male,Incidence,2013,36.9770464,69.8860569,4.408938684,8993,Canada,52,296,0,14,52,2025,Northern America,35293433.0,17502586.0,17790847.0,52638.1187235237
Lung,Male,Incidence,2014,36.81241084,71.10989194,4.403371725,9270,Canada,52,296,0,14,52,2025,Northern America,35634264.0,17674847.0,17959416.0,50960.8431174661
Lung,Male,Incidence,2015,35.36858292,70.07577918,4.220174909,9215,Canada,52,296,0,14,52,2025,Northern America,35962234.0,17837661.0,18124573.0,43594.1941045394
Lung,Male,Incidence,2016,34.15436725,68.69111092,4.055409416,9154,Canada,52,296,0,14,52,2025,Northern America,36353343.0,18032655.0,18320689.0,42314.0615817218
Lung,Male,Incidence,2017,33.89624306,69.95257133,3.998879384,9446,Canada,52,296,0,14,52,2025,Northern America,36808497.0,18263590.0,18544907.0,45129.628116623
Lung,Male,Mortality,2007,37.28347296,63.66482455,4.368455895,10439,Canada,52,296,0,14,52,2025,Northern America,33092171.000000004,16396809.000000002,16695362.000000002,44660.0838892281
Lung,Male,Mortality,2008,35.66227166,62.36817249,4.176158629,10336,Canada,52,296,0,14,52,2025,Northern America,33449085.0,16572555.0,16876530.0,46710.2526864484
Lung,Male,Mortality,2009,35.27004575,63.08161757,4.098593519,10572,Canada,52,296,0,14,52,2025,Northern America,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Lung,Male,Mortality,2010,33.98144147,62.15541841,3.958872535,10531,Canada,52,296,0,14,52,2025,Northern America,34196899.0,16943012.0,17253887.0,47560.6666009406
Lung,Male,Mortality,2011,32.73353528,61.40680628,3.826584373,10515,Canada,52,296,0,14,52,2025,Northern America,34555452.0,17123509.0,17431944.0,52223.8588398531
Lung,Male,Mortality,2012,32.09598976,61.91106543,3.710883469,10718,Canada,52,296,0,14,52,2025,Northern America,34922516.0,17311929.0,17610587.0,52670.3447335415
Lung,Male,Mortality,2013,30.15648045,59.56834206,3.498550881,10426,Canada,52,296,0,14,52,2025,Northern America,35293433.0,17502586.0,17790847.0,52638.1187235237
Lung,Male,Mortality,2014,30.26549503,61.8336311,3.484515977,10929,Canada,52,296,0,14,52,2025,Northern America,35634264.0,17674847.0,17959416.0,50960.8431174661
Lung,Male,Mortality,2015,28.5610639,59.75559407,3.281947242,10659,Canada,52,296,0,14,52,2025,Northern America,35962234.0,17837661.0,18124573.0,43594.1941045394
Lung,Male,Mortality,2016,27.12206303,58.12233579,3.095859027,10481,Canada,52,296,0,14,52,2025,Northern America,36353343.0,18032655.0,18320689.0,42314.0615817218
Lung,Male,Mortality,2017,26.42411512,58.24156149,2.971407806,10637,Canada,52,296,0,14,52,2025,Northern America,36808497.0,18263590.0,18544907.0,45129.628116623
Lung,Male,Mortality,2018,25.34854648,56.8244145,2.843197346,10521,Canada,52,296,0,14,52,2025,Northern America,37295005.0,18514929.0,18780076.0,46539.1761570405
Lung,Male,Mortality,2019,24.17387658,55.49331756,2.740701302,10414,Canada,52,296,0,14,52,2025,Northern America,37782935.0,18766224.0,19016711.0,46352.8693445211
Lung,Male,Mortality,2020,22.73871971,53.48428666,2.578413882,10143,Canada,52,296,0,14,52,2025,Northern America,38171902.0,18964448.0,19207453.0,43537.839298904
Lung,Male,Mortality,2021,22.16216135,53.27819353,2.556437182,10179,Canada,52,296,0,14,52,2025,Northern America,38454057.0,19105377.0,19348679.0,52886.6616372703
Lung,Male,Mortality,2022,20.68974662,50.97924888,2.350678581,9830,Canada,52,296,0,14,52,2025,Northern America,38821259.0,19282356.0,19538904.0,56256.8007264015
Lung,Female,Incidence,2007,31.9223382,57.64940044,3.988936716,7029,Canada,52,296,0,14,52,2025,Northern America,33092171.000000004,16396809.000000002,16695362.000000002,44660.0838892281
Lung,Female,Incidence,2008,31.56400194,58.36380005,3.990145794,7200,Canada,52,296,0,14,52,2025,Northern America,33449085.0,16572555.0,16876530.0,46710.2526864484
Lung,Female,Incidence,2009,31.73444097,59.362776,3.969089748,7412,Canada,52,296,0,14,52,2025,Northern America,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Lung,Female,Incidence,2010,30.40749619,58.5688682,3.780832254,7406,Canada,52,296,0,14,52,2025,Northern America,34196899.0,16943012.0,17253887.0,47560.6666009406
Lung,Female,Incidence,2011,30.6249869,59.15408948,3.877029598,7559,Canada,52,296,0,14,52,2025,Northern America,34555452.0,17123509.0,17431944.0,52223.8588398531
Lung,Female,Incidence,2012,31.00883538,61.56164121,3.937571486,7961,Canada,52,296,0,14,52,2025,Northern America,34922516.0,17311929.0,17610587.0,52670.3447335415
Lung,Female,Incidence,2013,32.77515879,67.1494358,4.093422483,8791,Canada,52,296,0,14,52,2025,Northern America,35293433.0,17502586.0,17790847.0,52638.1187235237
Lung,Female,Incidence,2014,32.99481484,69.31371052,4.105929034,9187,Canada,52,296,0,14,52,2025,Northern America,35634264.0,17674847.0,17959416.0,50960.8431174661
Lung,Female,Incidence,2015,31.78510646,68.36025766,3.989160448,9144,Canada,52,296,0,14,52,2025,Northern America,35962234.0,17837661.0,18124573.0,43594.1941045394
Lung,Female,Incidence,2016,31.40700595,68.19559358,3.937618357,9244,Canada,52,296,0,14,52,2025,Northern America,36353343.0,18032655.0,18320689.0,42314.0615817218
Lung,Female,Incidence,2017,31.15521243,69.90695843,3.851859311,9601,Canada,52,296,0,14,52,2025,Northern America,36808497.0,18263590.0,18544907.0,45129.628116623
Lung,Female,Mortality,2007,25.15569834,48.64225166,3.111324029,8121,Canada,52,296,0,14,52,2025,Northern America,33092171.000000004,16396809.000000002,16695362.000000002,44660.0838892281
Lung,Female,Mortality,2008,24.92990834,49.58365403,3.037404818,8368,Canada,52,296,0,14,52,2025,Northern America,33449085.0,16572555.0,16876530.0,46710.2526864484
Lung,Female,Mortality,2009,24.81695325,50.03770405,3.031006404,8540,Canada,52,296,0,14,52,2025,Northern America,33826370.0,16759240.000000002,17067130.0,40874.8831932903
Lung,Female,Mortality,2010,24.58370901,50.90447303,2.977489519,8783,Canada,52,296,0,14,52,2025,Northern America,34196899.0,16943012.0,17253887.0,47560.6666009406
Lung,Female,Mortality,2011,23.76277209,49.9485327,2.895106961,8707,Canada,52,296,0,14,52,2025,Northern America,34555452.0,17123509.0,17431944.0,52223.8588398531
Lung,Female,Mortality,2012,23.77655811,51.02612568,2.91154223,8986,Canada,52,296,0,14,52,2025,Northern America,34922516.0,17311929.0,17610587.0,52670.3447335415
Lung,Female,Mortality,2013,23.47260294,51.81878075,2.866643972,9219,Canada,52,296,0,14,52,2025,Northern America,35293433.0,17502586.0,17790847.0,52638.1187235237
Lung,Female,Mortality,2014,23.21449934,52.53511584,2.821134562,9435,Canada,52,296,0,14,52,2025,Northern America,35634264.0,17674847.0,17959416.0,50960.8431174661
Lung,Female,Mortality,2015,22.57657862,52.0288105,2.762245612,9430,Canada,52,296,0,14,52,2025,Northern America,35962234.0,17837661.0,18124573.0,43594.1941045394
Lung,Female,Mortality,2016,22.00590127,52.34519434,2.648720642,9590,Canada,52,296,0,14,52,2025,Northern America,36353343.0,18032655.0,18320689.0,42314.0615817218
Lung,Female,Mortality,2017,21.22878547,51.50201216,2.566209246,9551,Canada,52,296,0,14,52,2025,Northern America,36808497.0,18263590.0,18544907.0,45129.628116623
Lung,Female,Mortality,2018,20.22655128,50.48967853,2.409769261,9482,Canada,52,296,0,14,52,2025,Northern America,37295005.0,18514929.0,18780076.0,46539.1761570405
Lung,Female,Mortality,2019,19.15854067,49.1199556,2.279763803,9341,Canada,52,296,0,14,52,2025,Northern America,37782935.0,18766224.0,19016711.0,46352.8693445211
Lung,Female,Mortality,2020,18.56766118,48.65819407,2.189048608,9346,Canada,52,296,0,14,52,2025,Northern America,38171902.0,18964448.0,19207453.0,43537.839298904
Lung,Female,Mortality,2021,18.09782237,48.57695844,2.136927787,9399,Canada,52,296,0,14,52,2025,Northern America,38454057.0,19105377.0,19348679.0,52886.6616372703
Lung,Female,Mortality,2022,17.43395158,47.70482642,2.065611087,9321,Canada,52,296,0,14,52,2025,Northern America,38821259.0,19282356.0,19538904.0,56256.8007264015
Lung,Male,Incidence,2007,7.862616966,8.518431757,1.111733194,16,Chile,24,45,0,0,8,2025,South America,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Lung,Male,Incidence,2008,12.01922832,13.81325541,1.61863204,26,Chile,24,45,0,0,8,2025,South America,16838988.0,8372794.0,8466193.0,10683.2188772511
Lung,Male,Incidence,2009,10.38769567,12.70876799,1.457935702,24,Chile,24,45,0,0,8,2025,South America,17009731.0,8457837.0,8551893.0,10098.8017167286
Lung,Male,Incidence,2010,8.378209119,11.61017262,0.8485395453,22,Chile,24,45,0,0,8,2025,South America,17181464.0,8543399.0,8638065.0,12632.8704724192
Lung,Male,Incidence,2011,12.03912945,15.27899981,1.500276911,29,Chile,24,45,0,0,8,2025,South America,17351816.0,8628448.0,8723368.0,14487.3927832032
Lung,Male,Incidence,2012,8.932272035,11.56944824,1.181406027,22,Chile,24,45,0,0,8,2025,South America,17519119.0,8712256.0,8806862.0,15241.9069981119
Lung,Male,Incidence,2013,9.409212354,13.01215856,1.155390714,25,Chile,24,45,0,0,8,2025,South America,17687006.0,8796396.0,8890611.0,15683.5486369155
Lung,Male,Incidence,2014,15.13847284,22.79379387,1.588430245,44,Chile,24,45,0,0,8,2025,South America,17864195.0,8885067.0,8979128.0,14529.6767206336
Lung,Male,Incidence,2015,10.4012857,14.95631724,1.283567779,29,Chile,24,45,0,0,8,2025,South America,18047625.0,8976465.0,9071160.0,13433.9202987032
Lung,Male,Incidence,2016,7.000311222,11.2900991,0.7207228316,22,Chile,24,45,0,0,8,2025,South America,18267221.0,9085689.0,9181532.0,13649.8520452803
Lung,Male,Incidence,2017,9.007737898,13.78866572,1.253895537,27,Chile,24,45,0,0,8,2025,South America,18558868.0,9230995.0,9327872.0,14879.9086227187
Lung,Male,Mortality,2007,15.88576229,18.52911293,1.881370801,1536,Chile,24,45,0,0,8,2025,South America,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Lung,Male,Mortality,2008,14.70263424,17.38965408,1.850013533,1456,Chile,24,45,0,0,8,2025,South America,16838988.0,8372794.0,8466193.0,10683.2188772511
Lung,Male,Mortality,2009,15.42022959,18.74001481,1.891902602,1585,Chile,24,45,0,0,8,2025,South America,17009731.0,8457837.0,8551893.0,10098.8017167286
Lung,Male,Mortality,2010,15.7263159,19.79305895,1.949516046,1691,Chile,24,45,0,0,8,2025,South America,17181464.0,8543399.0,8638065.0,12632.8704724192
Lung,Male,Mortality,2011,15.58429562,19.95723912,1.944484844,1722,Chile,24,45,0,0,8,2025,South America,17351816.0,8628448.0,8723368.0,14487.3927832032
Lung,Male,Mortality,2012,14.73649889,19.28317882,1.883754853,1680,Chile,24,45,0,0,8,2025,South America,17519119.0,8712256.0,8806862.0,15241.9069981119
Lung,Male,Mortality,2013,15.11371481,20.56524175,1.879680644,1809,Chile,24,45,0,0,8,2025,South America,17687006.0,8796396.0,8890611.0,15683.5486369155
Lung,Male,Mortality,2014,14.85401237,20.57384598,1.897127209,1828,Chile,24,45,0,0,8,2025,South America,17864195.0,8885067.0,8979128.0,14529.6767206336
Lung,Male,Mortality,2015,14.48036936,20.55374805,1.854980285,1845,Chile,24,45,0,0,8,2025,South America,18047625.0,8976465.0,9071160.0,13433.9202987032
Lung,Male,Mortality,2016,14.02419595,20.63684989,1.770362108,1875,Chile,24,45,0,0,8,2025,South America,18267221.0,9085689.0,9181532.0,13649.8520452803
Lung,Male,Mortality,2017,13.55452833,20.55033071,1.635091518,1897,Chile,24,45,0,0,8,2025,South America,18558868.0,9230995.0,9327872.0,14879.9086227187
Lung,Male,Mortality,2018,13.5186356,20.84568241,1.663146085,1959,Chile,24,45,0,0,8,2025,South America,18893191.0,9397629.0,9495561.0,15659.4808675628
Lung,Male,Mortality,2019,12.89001034,20.42064968,1.5702424,1950,Chile,24,45,0,0,8,2025,South America,19197744.0,9549157.0,9648586.0,14495.716721687
Lung,Male,Mortality,2020,12.67103348,20.57459701,1.503977671,1982,Chile,24,45,0,0,8,2025,South America,19370624.0,9633238.0,9737386.0,13114.815470545
Lung,Male,Mortality,2021,12.92110384,21.6182864,1.563647853,2091,Chile,24,45,0,0,8,2025,South America,19456334.0,9672367.0,9783967.0,16206.8325493421
Lung,Female,Incidence,2007,4.253043113,6.38912996,0.4782224592,12,Chile,24,45,0,0,8,2025,South America,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Lung,Female,Incidence,2008,5.037813687,6.897320126,0.6509548776,13,Chile,24,45,0,0,8,2025,South America,16838988.0,8372794.0,8466193.0,10683.2188772511
Lung,Female,Incidence,2009,2.017684987,3.696916244,0.1333067415,7,Chile,24,45,0,0,8,2025,South America,17009731.0,8457837.0,8551893.0,10098.8017167286
Lung,Female,Incidence,2010,4.961879814,7.88560614,0.5339239978,15,Chile,24,45,0,0,8,2025,South America,17181464.0,8543399.0,8638065.0,12632.8704724192
Lung,Female,Incidence,2011,6.414212494,9.952646356,0.7135517164,19,Chile,24,45,0,0,8,2025,South America,17351816.0,8628448.0,8723368.0,14487.3927832032
Lung,Female,Incidence,2012,4.972302807,7.308262513,0.6780413788,14,Chile,24,45,0,0,8,2025,South America,17519119.0,8712256.0,8806862.0,15241.9069981119
Lung,Female,Incidence,2013,5.612583536,9.631713685,0.5871518586,19,Chile,24,45,0,0,8,2025,South America,17687006.0,8796396.0,8890611.0,15683.5486369155
Lung,Female,Incidence,2014,6.572768656,10.57369868,0.6797045173,21,Chile,24,45,0,0,8,2025,South America,17864195.0,8885067.0,8979128.0,14529.6767206336
Lung,Female,Incidence,2015,4.179255312,9.004817577,0.3173807477,18,Chile,24,45,0,0,8,2025,South America,18047625.0,8976465.0,9071160.0,13433.9202987032
Lung,Female,Incidence,2016,5.496336778,10.43250171,0.6286339116,21,Chile,24,45,0,0,8,2025,South America,18267221.0,9085689.0,9181532.0,13649.8520452803
Lung,Female,Incidence,2017,4.55670761,8.387606079,0.5574063735,17,Chile,24,45,0,0,8,2025,South America,18558868.0,9230995.0,9327872.0,14879.9086227187
Lung,Female,Mortality,2007,7.593072571,10.76125371,0.9155966891,902,Chile,24,45,0,0,8,2025,South America,16671580.999999998,8289656.999999999,8381923.000000001,10346.4138184533
Lung,Female,Mortality,2008,7.519550797,10.78406724,0.9098256363,913,Chile,24,45,0,0,8,2025,South America,16838988.0,8372794.0,8466193.0,10683.2188772511
Lung,Female,Mortality,2009,7.598005908,11.07357166,0.939281558,947,Chile,24,45,0,0,8,2025,South America,17009731.0,8457837.0,8551893.0,10098.8017167286
Lung,Female,Mortality,2010,7.29765774,11.37986343,0.8482578582,983,Chile,24,45,0,0,8,2025,South America,17181464.0,8543399.0,8638065.0,12632.8704724192
Lung,Female,Mortality,2011,8.060048518,12.12834378,1.00870343,1058,Chile,24,45,0,0,8,2025,South America,17351816.0,8628448.0,8723368.0,14487.3927832032
Lung,Female,Mortality,2012,8.393864158,13.26238487,1.049143533,1168,Chile,24,45,0,0,8,2025,South America,17519119.0,8712256.0,8806862.0,15241.9069981119
Lung,Female,Mortality,2013,8.433342573,13.77858057,1.021257022,1225,Chile,24,45,0,0,8,2025,South America,17687006.0,8796396.0,8890611.0,15683.5486369155
Lung,Female,Mortality,2014,8.204026934,13.66502404,0.9851958396,1227,Chile,24,45,0,0,8,2025,South America,17864195.0,8885067.0,8979128.0,14529.6767206336
Lung,Female,Mortality,2015,8.143624,13.91222215,0.9938103554,1262,Chile,24,45,0,0,8,2025,South America,18047625.0,8976465.0,9071160.0,13433.9202987032
Lung,Female,Mortality,2016,8.019494626,14.07172495,0.9699103265,1292,Chile,24,45,0,0,8,2025,South America,18267221.0,9085689.0,9181532.0,13649.8520452803
Lung,Female,Mortality,2017,8.306823559,14.78364976,1.019666181,1379,Chile,24,45,0,0,8,2025,South America,18558868.0,9230995.0,9327872.0,14879.9086227187
Lung,Female,Mortality,2018,7.889194957,14.19610625,0.9461453629,1348,Chile,24,45,0,0,8,2025,South America,18893191.0,9397629.0,9495561.0,15659.4808675628
Lung,Female,Mortality,2019,7.922345412,14.69645321,0.9345207502,1418,Chile,24,45,0,0,8,2025,South America,19197744.0,9549157.0,9648586.0,14495.716721687
Lung,Female,Mortality,2020,7.596922917,14.52135175,0.9272058453,1414,Chile,24,45,0,0,8,2025,South America,19370624.0,9633238.0,9737386.0,13114.815470545
Lung,Female,Mortality,2021,7.994060312,15.72981593,0.9192168419,1539,Chile,24,45,0,0,8,2025,South America,19456334.0,9672367.0,9783967.0,16206.8325493421
Lung,Male,Incidence,2007,42.1980811,75.0273475,4.598897276,3393,China,1699,3090,19,124,275,2025,Eastern Asia,1325813582.0,678072476.0,647741105.0,2734.72709877693
Lung,Male,Incidence,2008,43.67220507,83.79854935,5.11773201,3792,China,1699,3090,19,124,275,2025,Eastern Asia,1333821016.0,682278798.0,651542218.0,3523.44302065213
Lung,Male,Incidence,2009,41.89486593,84.07094632,4.730417602,3798,China,1699,3090,19,124,275,2025,Eastern Asia,1342522716.0,686821005.0,655701711.0,3898.24459158811
Lung,Male,Incidence,2010,42.12724268,86.90304116,4.858900486,3914,China,1699,3090,19,124,275,2025,Eastern Asia,1351561514.0,691523568.0,660037946.0,4629.24551710077
Lung,Male,Incidence,2011,41.4104815,87.86291785,4.800367342,3954,China,1699,3090,19,124,275,2025,Eastern Asia,1360250664.0,696018306.0,664232358.0,5703.76027973346
Lung,Male,Incidence,2012,44.12103252,93.17510146,5.153808789,4196,China,1699,3090,19,124,275,2025,Eastern Asia,1369520864.0,700783226.0,668737638.0,6405.0574241349
Lung,Male,Incidence,2013,44.2421811,99.095002,5.053139756,4456,China,1699,3090,19,124,275,2025,Eastern Asia,1379008040.0,705638491.0,673369549.0,7147.03518622344
Lung,Male,Incidence,2014,45.34642649,104.2379456,5.250594875,4669,China,1699,3090,19,124,275,2025,Eastern Asia,1387951972.0,710181238.0,677770734.0,7781.06597484974
Lung,Male,Incidence,2015,47.59994877,111.3064576,5.531967192,4973,China,1699,3090,19,124,275,2025,Eastern Asia,1396134174.0,714291689.0,681842484.0,8175.33285077393
Lung,Male,Incidence,2016,45.57472344,108.4509246,5.297420413,4839,China,1699,3090,19,124,275,2025,Eastern Asia,1404052632.0,718222772.0,685829860.0,8254.86859320357
Lung,Male,Incidence,2017,49.19072076,117.8389107,5.734230136,5283,China,1699,3090,19,124,275,2025,Eastern Asia,1412354727.0,722262972.0,690091755.0,8979.67652709856
Lung,Female,Incidence,2007,19.22125811,38.67855033,2.242257387,1739,China,1699,3090,19,124,275,2025,Eastern Asia,1325813582.0,678072476.0,647741105.0,2734.72709877693
Lung,Female,Incidence,2008,19.21018194,41.50280874,2.325106537,1876,China,1699,3090,19,124,275,2025,Eastern Asia,1333821016.0,682278798.0,651542218.0,3523.44302065213
Lung,Female,Incidence,2009,20.01138287,44.38175271,2.32332089,2014,China,1699,3090,19,124,275,2025,Eastern Asia,1342522716.0,686821005.0,655701711.0,3898.24459158811
Lung,Female,Incidence,2010,19.72263084,44.64363987,2.28820963,2037,China,1699,3090,19,124,275,2025,Eastern Asia,1351561514.0,691523568.0,660037946.0,4629.24551710077
Lung,Female,Incidence,2011,20.5100929,47.04699304,2.396833861,2154,China,1699,3090,19,124,275,2025,Eastern Asia,1360250664.0,696018306.0,664232358.0,5703.76027973346
Lung,Female,Incidence,2012,23.9251136,53.21594893,2.849235515,2443,China,1699,3090,19,124,275,2025,Eastern Asia,1369520864.0,700783226.0,668737638.0,6405.0574241349
Lung,Female,Incidence,2013,25.44226565,58.1102621,2.954624433,2673,China,1699,3090,19,124,275,2025,Eastern Asia,1379008040.0,705638491.0,673369549.0,7147.03518622344
Lung,Female,Incidence,2014,29.2125106,67.30328251,3.38192069,3095,China,1699,3090,19,124,275,2025,Eastern Asia,1387951972.0,710181238.0,677770734.0,7781.06597484974
Lung,Female,Incidence,2015,32.54874953,73.20136657,3.74185463,3368,China,1699,3090,19,124,275,2025,Eastern Asia,1396134174.0,714291689.0,681842484.0,8175.33285077393
Lung,Female,Incidence,2016,31.61682076,71.63803173,3.611642326,3297,China,1699,3090,19,124,275,2025,Eastern Asia,1404052632.0,718222772.0,685829860.0,8254.86859320357
Lung,Female,Incidence,2017,34.38110883,77.85165638,3.915955986,3612,China,1699,3090,19,124,275,2025,Eastern Asia,1412354727.0,722262972.0,690091755.0,8979.67652709856
Lung,Male,Incidence,2007,14.10777275,12.92924285,1.681335028,242,Colombia,59,96,0,0,30,2025,South America,43235374.0,21416887.0,21818487.0,4769.926147194
Lung,Male,Incidence,2008,14.11373763,12.8984267,1.617940175,249,Colombia,59,96,0,0,30,2025,South America,43758808.0,21670024.0,22088785.0,5541.83629665898
Lung,Male,Incidence,2009,12.42477019,11.5359887,1.492972148,225,Colombia,59,96,0,0,30,2025,South America,44271541.0,21918269.0,22353271.0,5250.97292433518
Lung,Male,Incidence,2010,10.51834129,9.889987833,1.293140268,195,Colombia,59,96,0,0,30,2025,South America,44777319.0,22163441.0,22613878.0,6398.2958447102
Lung,Male,Incidence,2011,11.09526252,10.68867698,1.36920644,213,Colombia,59,96,0,0,30,2025,South America,45259614.0,22396798.0,22862816.0,7400.9940695669
Lung,Male,Incidence,2012,11.55256148,11.46483348,1.363055785,231,Colombia,59,96,0,0,30,2025,South America,45715810.0,22616962.0,23098849.0,8108.59838244229
Lung,Male,Incidence,2013,12.47537072,13.14159498,1.41439112,265,Colombia,59,96,0,0,30,2025,South America,46151584.0,22827016.0,23324569.0,8279.10255642981
Lung,Male,Incidence,2014,12.70082301,13.73344078,1.525573098,280,Colombia,59,96,0,0,30,2025,South America,46565429.0,23026431.0,23538998.0,8187.20824890084
Lung,Male,Incidence,2015,13.97620701,15.5247637,1.614017791,320,Colombia,59,96,0,0,30,2025,South America,46969940.0,23221563.0,23748377.0,6248.51490534512
Lung,Male,Incidence,2016,11.70309148,13.19268176,1.336385909,275,Colombia,59,96,0,0,30,2025,South America,47437512.0,23448707.0,23988805.0,5959.84250367574
Lung,Male,Incidence,2017,13.27241315,15.03134058,1.541158817,317,Colombia,59,96,0,0,30,2025,South America,48131078.0,23789069.0,24342009.0,6479.53231292429
Lung,Male,Mortality,2007,15.20809669,10.95864238,1.648891745,2347,Colombia,59,96,0,0,30,2025,South America,43235374.0,21416887.0,21818487.0,4769.926147194
Lung,Male,Mortality,2008,14.392667,10.79371209,1.519694364,2339,Colombia,59,96,0,0,30,2025,South America,43758808.0,21670024.0,22088785.0,5541.83629665898
